Courier_id,Location_id,Stop_Type,Arrival_time,Departure_time,Amount,Order_id
D0680,B7631,ecommerce_delivery,377,398,26,F8982
D0680,B6253,ecommerce_delivery,410,438,57,F8791
D0688,A059,site,0,0,0,
D0688,B1755,ecommerce_delivery,164,187,36,F1136
D0688,B2294,ecommerce_delivery,245,267,32,F3528
D0688,B1711,ecommerce_delivery,328,339,4,F7373
D0688,S628,shop,432,443,3,E4554
D0688,S622,shop,443,453,2,E4516
D0688,S630,shop,453,461,1,E4613
D0688,B4435,delivery,461,471,2,E4627
D0688,B3644,delivery,471,479,1,E4411
D0696,A025,site,0,0,0,
D0696,B2391,ecommerce_delivery,91,103,6,F0433
D0696,B5198,ecommerce_delivery,114,135,30,F0473
D0696,B3700,ecommerce_delivery,175,190,11,F8949
D0696,B8632,ecommerce_delivery,254,274,25,F3645
D0696,B5651,ecommerce_delivery,309,317,1,F7466
D0696,B7749,ecommerce_delivery,322,334,5,F7506
D0696,B1487,ecommerce_delivery,386,409,36,F1131
D0696,S622,shop,418,426,1,E4512
D0696,S625,shop,426,434,1,E4528
D0696,B4435,delivery,435,443,1,E4395
D0704,A057,site,0,0,0,
D0704,B4109,ecommerce_delivery,103,125,32,F0458
D0704,B2968,ecommerce_delivery,159,178,22,F1152
D0704,B0057,ecommerce_delivery,250,278,57,F6589
D0704,B8508,ecommerce_delivery,281,301,26,F6676
D0704,B7053,ecommerce_delivery,336,351,11,F7493
D0704,S627,shop,428,436,1,E4538
D0704,S611,shop,440,448,1,E4339
D0704,B2794,delivery,466,475,2,E4462
D0712,A040,site,0,0,0,
D0712,B5033,ecommerce_delivery,101,114,7,F0469
D0712,B7614,ecommerce_delivery,116,132,14,F0496
D0712,B7856,ecommerce_delivery,164,182,17,F1196
D0712,S630,shop,214,222,1,E4623
D0712,B5418,ecommerce_delivery,273,285,6,F8964
D0712,B2440,ecommerce_delivery,358,376,18,F6615
D0712,B9150,ecommerce_delivery,377,397,25,F6684
D0712,B6219,ecommerce_delivery,407,420,7,F7479
D0720,A060,site,0,0,0,
D0720,B3400,ecommerce_delivery,137,149,6,F8948
D0720,B1618,ecommerce_delivery,175,200,44,F1134
D0720,B5179,ecommerce_delivery,261,276,10,F3582
D0720,B1387,ecommerce_delivery,316,340,38,F7365
D0720,S619,shop,406,416,3,E4470
D0720,S630,shop,417,425,1,E4633
D0720,B4435,delivery,425,433,1,E4596
D0728,A025,site,0,0,0,
D0728,B2974,ecommerce_delivery,83,101,18,F0439
D0728,B5670,ecommerce_delivery,104,122,17,F0478
D0728,B1025,ecommerce_delivery,145,159,8,F1125
D0728,B3158,ecommerce_delivery,170,200,66,F1153
D0728,B2494,ecommerce_delivery,234,258,39,F6616
D0728,B0847,ecommerce_delivery,288,304,15,F7352
D0728,B4734,ecommerce_delivery,326,337,5,F7446
D0728,B7785,ecommerce_delivery,343,356,8,F7507
D0728,S600,shop,502,512,3,E4211
D0736,A044,site,0,0,0,
D0736,B8225,ecommerce_delivery,249,261,6,F6673
D0736,B1884,ecommerce_delivery,290,313,37,F7378
D0736,B4435,ecommerce_delivery,320,353,89,F7441
D0736,B0509,ecommerce_delivery,414,440,47,F8922
D0736,S463,shop,514,523,2,E3335
D0736,S448,shop,525,534,2,E3271
D0744,A051,site,0,0,0,
D0744,B0178,ecommerce_delivery,16,35,19,F0404
D0744,B0669,ecommerce_delivery,52,69,16,F0410
D0744,B7226,ecommerce_delivery,77,101,41,F0492
D0744,B2176,ecommerce_delivery,103,120,15,F0429
D0744,B3437,ecommerce_delivery,126,139,8,F0447
D0744,B7036,ecommerce_delivery,155,169,8,F1187
D0744,B1082,ecommerce_delivery,279,295,14,F6599
D0744,B4951,ecommerce_delivery,333,360,56,F7451
D0744,S627,shop,448,458,3,E4546
D0744,S630,shop,459,467,1,E4611
D0744,B4435,delivery,467,478,3,E4651
D0752,A075,site,0,0,0,
D0752,B2182,ecommerce_delivery,222,249,54,F8935
D0752,B2030,ecommerce_delivery,263,278,13,F8738
D0752,B0562,ecommerce_delivery,287,306,22,F8717
D0752,B6761,ecommerce_delivery,312,324,6,F8798
D0752,B5829,ecommerce_delivery,396,419,39,F3599
D0760,A079,site,0,0,0,
D0760,B0352,ecommerce_delivery,33,54,29,F0407
D0760,B1619,ecommerce_delivery,72,92,25,F0421
D0760,B3528,ecommerce_delivery,108,132,38,F0449
D0760,B0964,ecommerce_delivery,143,163,24,F1123
D0760,B7528,ecommerce_delivery,179,203,39,F1193
D0760,B3940,ecommerce_delivery,295,306,5,F6634
D0760,B6100,ecommerce_delivery,333,353,27,F7474
D0760,S630,shop,433,442,2,E4616
D0760,S630,shop,442,452,2,E4627
D0760,B3644,delivery,452,462,2,E4374
D0760,B3253,delivery,464,474,2,E4387
D0768,A095,site,0,0,0,
D0768,B3571,ecommerce_delivery,226,244,20,F3555
D0768,B3846,ecommerce_delivery,325,348,35,F8950
D0768,S612,shop,377,385,1,E4347
D0768,S627,shop,389,399,3,E4539
D0768,B3253,delivery,401,412,4,E4644
D0768,B5036,ecommerce_delivery,438,453,11,F7453
D0776,A108,site,0,0,0,
D0776,B3202,ecommerce_delivery,201,213,5,F8944
D0776,B1288,ecommerce_delivery,262,285,37,F3504
D0776,B5148,ecommerce_delivery,288,304,13,F3579
D0776,B8016,ecommerce_delivery,359,381,32,F7509
D0776,B4066,ecommerce_delivery,385,400,10,F7431
D0776,S618,shop,434,442,1,E4452
D0776,B2451,delivery,443,451,1,E4569
D0784,A089,site,0,0,0,
D0784,B2349,ecommerce_delivery,71,89,18,F4250
D0784,B1885,ecommerce_delivery,108,134,46,F0426
D0784,B6106,ecommerce_delivery,139,154,10,F0481
D0784,B8710,ecommerce_delivery,162,177,12,F0511
D0784,B5162,ecommerce_delivery,229,248,21,F7456
D0784,B1946,ecommerce_delivery,258,280,31,F7379
D0784,B0634,ecommerce_delivery,285,310,42,F7346
D0784,B0007,ecommerce_delivery,314,335,31,F7330
D0784,B1010,ecommerce_delivery,375,390,11,F8924
D0784,B3033,ecommerce_delivery,394,410,15,F8943
D0784,S579,shop,462,471,2,E4070
D0792,A083,site,0,0,0,
D0792,B2272,ecommerce_delivery,151,163,5,F1141
D0792,B6749,ecommerce_delivery,169,181,5,F1183
D0792,B7912,ecommerce_delivery,232,240,1,F3637
D0792,B5970,ecommerce_delivery,251,270,22,F6655
D0792,B4160,ecommerce_delivery,302,312,3,F7436
D0792,B7264,ecommerce_delivery,342,354,5,F7499
D0792,S613,shop,410,419,2,E4382
D0792,B3259,delivery,452,461,2,E4445
D0800,A026,site,0,0,0,
D0800,B1689,ecommerce_delivery,37,57,25,F0424
D0800,B0247,ecommerce_delivery,64,86,32,F0405
D0800,B3869,ecommerce_delivery,99,125,51,F0454
D0800,B5109,ecommerce_delivery,165,195,66,F1171
D0800,B3408,ecommerce_delivery,233,245,5,F6624
D0800,B7032,ecommerce_delivery,274,291,17,F6667
D0800,B4889,ecommerce_delivery,301,321,25,F7448
D0800,B4894,ecommerce_delivery,400,419,22,F8959
D0800,S611,shop,455,464,2,E4338
D0800,B7694,delivery,467,476,2,E4506
D0808,A062,site,0,0,0,
D0808,B4195,ecommerce_delivery,167,178,4,F8956
D0808,B8376,ecommerce_delivery,244,263,21,F7515
D0808,B4936,ecommerce_delivery,286,295,2,F7450
D0808,B3856,ecommerce_delivery,348,373,44,F3562
D0816,A029,site,0,0,0,
D0816,B1308,ecommerce_delivery,195,212,16,F3507
D0816,B3223,ecommerce_delivery,229,253,40,F3547
D0816,B4914,ecommerce_delivery,309,326,17,F7449
D0816,B6860,ecommerce_delivery,386,404,19,F8801
D0816,B4403,ecommerce_delivery,405,416,4,F8773
D0816,B4045,ecommerce_delivery,419,436,16,F8953
D0816,S419,shop,544,554,3,E3058
D0824,A024,site,0,0,0,
D0824,B7660,ecommerce_delivery,118,135,16,F0498
D0824,B7713,ecommerce_delivery,166,186,24,F1195
D0824,B3484,ecommerce_delivery,241,260,23,F6626
D0824,B0710,ecommerce_delivery,311,326,12,F7348
D0824,B5619,ecommerce_delivery,346,360,8,F7463
D0824,S627,shop,440,449,2,E4545
D0824,S615,shop,450,458,1,E4405
D0824,S621,shop,459,467,1,E4492
D0824,B2451,delivery,468,478,2,E4570
D0832,A007,site,0,0,0,
D0832,B0950,ecommerce_delivery,50,74,39,F0414
D0832,B3021,ecommerce_delivery,77,96,24,F0440
D0832,B6020,ecommerce_delivery,119,135,14,F0479
D0832,B3831,ecommerce_delivery,175,199,40,F1161
D0832,B1495,ecommerce_delivery,212,223,3,F6604
D0832,B3513,ecommerce_delivery,273,287,8,F6627
D0832,S634,shop,329,338,2,E4668
D0832,S634,shop,338,348,3,E4666
D0832,B6148,delivery,352,360,1,E4678
D0832,B6148,delivery,360,368,1,E4702
D0832,S642,shop,373,381,1,E4764
D0832,B2158,ecommerce_delivery,386,417,76,F7382
D0832,B0096,delivery,476,484,1,E4635
D0840,A052,site,0,0,0,
D0840,B7914,ecommerce_delivery,126,137,4,F8988
D0840,B7605,ecommerce_delivery,167,189,32,F1194
D0840,B5922,ecommerce_delivery,220,235,12,F6653
D0840,B8675,ecommerce_delivery,241,250,2,F6681
D0840,B5624,ecommerce_delivery,284,297,6,F7464
D0840,B1698,ecommerce_delivery,302,316,9,F7372
D0840,B3746,ecommerce_delivery,364,373,2,F6631
D0840,B2661,ecommerce_delivery,386,400,8,F1147
D0840,B0701,ecommerce_delivery,404,424,24,F1122
D0848,A070,site,0,0,0,
D0848,B5453,ecommerce_delivery,248,260,6,F7461
D0848,B8930,ecommerce_delivery,321,335,11,F3651
D0848,B5916,ecommerce_delivery,364,378,9,F8787
D0848,B6920,ecommerce_delivery,391,402,5,F8973
D0848,S632,shop,458,467,2,E4650
D0856,A030,site,0,0,0,
D0856,B0780,ecommerce_delivery,189,219,69,F3497
D0856,B2871,ecommerce_delivery,221,247,48,F3540
D0856,B4065,ecommerce_delivery,305,320,11,F8954
D0856,B1038,ecommerce_delivery,324,344,25,F8925
D0856,S630,shop,381,390,2,E4626
D0856,S621,shop,390,400,2,E4485
D0856,B6215,ecommerce_delivery,426,446,23,F7478
D0864,A066,site,0,0,0,
D0864,B0304,ecommerce_delivery,228,252,40,F8921
D0864,B5398,ecommerce_delivery,256,274,18,F8963
D0864,B0985,ecommerce_delivery,308,326,20,F7357
D0864,B1390,ecommerce_delivery,334,348,8,F7366
D0864,B4073,ecommerce_delivery,353,367,10,F7432
D0864,B2226,ecommerce_delivery,371,386,11,F7384
D0864,S414,shop,530,538,1,E3007
D0872,A022,site,0,0,0,
D0872,B8470,ecommerce_delivery,174,185,3,F8990
D0872,B2387,ecommerce_delivery,219,232,6,F3531
D0872,B3676,ecommerce_delivery,247,264,17,F6628
D0872,B4457,ecommerce_delivery,303,317,9,F7442
D0872,B6250,ecommerce_delivery,396,407,5,F1180
D0872,S620,shop,438,446,1,E4476
D0872,B3644,delivery,447,455,1,E4587
D0880,A029,site,0,0,0,
D0880,B1352,ecommerce_delivery,200,213,7,F3509
D0880,B3393,ecommerce_delivery,238,251,7,F3550
D0880,B2181,ecommerce_delivery,314,328,10,F7383
D0880,S619,shop,411,419,1,E4461
D0880,S619,shop,419,427,1,E4459
D0880,S625,shop,427,435,1,E4526
D0880,B3644,delivery,436,444,1,E4448
D0880,B3644,delivery,444,452,1,E4333
D0880,B2451,delivery,453,461,1,E4609
D0880,S615,shop,463,471,1,E4403
D0880,B3253,delivery,472,480,1,E4578
D0888,A048,site,0,0,0,
D0888,B4584,ecommerce_delivery,170,184,9,F1166
D0888,B2153,ecommerce_delivery,219,241,32,F3524
D0888,B3389,ecommerce_delivery,288,305,16,F6623
D0888,B6863,ecommerce_delivery,330,345,11,F7490
D0888,S622,shop,426,435,2,E4514
D0888,S618,shop,435,443,1,E4450
D0888,B3644,delivery,444,453,2,E4586
D0888,B2794,delivery,475,483,1,E4612
D0896,A036,site,0,0,0,
D0896,B4559,ecommerce_delivery,146,158,5,F8957
D0896,B2728,ecommerce_delivery,176,200,42,F1149
D0896,B4105,ecommerce_delivery,235,244,2,F3564
D0896,B5215,ecommerce_delivery,262,283,26,F6643
D0896,B4098,ecommerce_delivery,319,331,5,F7433
D0896,B8089,ecommerce_delivery,348,360,6,F7510
D0896,S621,shop,452,461,2,E4488
D0904,A123,site,0,0,0,
D0904,B1312,ecommerce_delivery,62,82,23,F0419
D0904,B3717,ecommerce_delivery,106,120,9,F0452
D0904,B7164,ecommerce_delivery,123,139,13,F0490
D0904,B4191,ecommerce_delivery,183,196,7,F7437
D0904,B3292,ecommerce_delivery,205,217,6,F7411
D0904,B8663,ecommerce_delivery,251,267,13,F6680
D0904,B6242,ecommerce_delivery,277,286,2,F6659
D0904,B5307,ecommerce_delivery,292,303,4,F6646
D0904,B6169,ecommerce_delivery,321,355,91,F1179
D0904,B2205,ecommerce_delivery,382,396,8,F8936
D0904,B7129,ecommerce_delivery,402,419,15,F8977
D0912,A089,site,0,0,0,
D0912,B2520,ecommerce_delivery,78,92,10,F0434
D0912,B5379,ecommerce_delivery,107,122,10,F0475
D0912,B8703,ecommerce_delivery,126,141,11,F0509
D0912,B5751,ecommerce_delivery,179,203,39,F1176
D0912,B2767,ecommerce_delivery,267,281,10,F6617
D0912,B0748,ecommerce_delivery,315,330,12,F7349
D0912,B8423,ecommerce_delivery,336,350,9,F7516
D0912,S615,shop,441,449,1,E4408
D0912,S621,shop,450,458,1,E4504
D0912,B3644,delivery,459,468,2,E4588
D0912,S623,shop,468,476,1,E4518
D0920,A046,site,0,0,0,
D0920,B8441,ecommerce_delivery,88,110,33,F8819
D0920,B4741,ecommerce_delivery,173,188,10,F6641
D0920,B6929,ecommerce_delivery,195,208,6,F6665
D0920,B3253,ecommerce_delivery,241,258,14,F7409
D0920,B6164,ecommerce_delivery,261,285,37,F7476
D0920,B8263,ecommerce_delivery,299,320,31,F1201
D0920,B1674,ecommerce_delivery,324,344,26,F1135
D0920,B8715,ecommerce_delivery,369,385,12,F0512
D0920,S401,shop,496,504,1,E2951
D0928,A098,site,0,0,0,
D0928,B5664,ecommerce_delivery,99,116,15,F0477
D0928,B2513,ecommerce_delivery,166,188,31,F8939
D0928,B7804,ecommerce_delivery,236,246,3,F3633
D0928,B7502,ecommerce_delivery,257,269,6,F6670
D0928,B4303,ecommerce_delivery,324,342,18,F1162
D0928,B3631,ecommerce_delivery,390,411,30,F7421
D0936,A110,site,0,0,0,
D0936,B1360,ecommerce_delivery,222,240,20,F3510
D0936,B6688,ecommerce_delivery,243,258,11,F3615
D0936,B6042,ecommerce_delivery,327,338,4,F7471
D0936,B6760,ecommerce_delivery,416,427,4,F8971
D0936,S611,shop,457,466,2,E4329
D0936,B7285,delivery,472,481,2,E4353
D0944,A034,site,0,0,0,
D0944,B2526,ecommerce_delivery,72,86,10,F4252
D0944,B2202,ecommerce_delivery,109,127,20,F0430
D0944,B4509,ecommerce_delivery,150,169,22,F0464
D0944,B0174,ecommerce_delivery,271,300,65,F7335
D0944,S609,shop,375,387,5,E4319
D0944,B1884,delivery,391,399,1,E4328
D0944,B3923,delivery,403,413,3,E4322
D0944,S615,shop,416,424,1,E4407
D0944,S624,shop,425,433,1,E4521
D0944,B4435,delivery,433,442,2,E4665
D0944,B3644,delivery,443,451,1,E4334
D0952,A078,site,0,0,0,
D0952,B3071,ecommerce_delivery,217,237,25,F3543
D0952,B6702,ecommerce_delivery,243,269,49,F3616
D0952,B0791,ecommerce_delivery,319,344,42,F8720
D0952,B2472,ecommerce_delivery,352,369,16,F8745
D0952,B4076,ecommerce_delivery,392,412,27,F8769
D0952,B7106,ecommerce_delivery,424,446,31,F8976
D0960,A019,site,0,0,0,
D0960,B3250,ecommerce_delivery,184,197,6,F6620
D0960,B4129,ecommerce_delivery,215,230,11,F7434
D0960,B2562,ecommerce_delivery,322,338,14,F1145
D0960,B8256,ecommerce_delivery,347,365,18,F1200
D0960,S629,shop,384,392,1,E4583
D0960,S629,shop,392,400,1,E4573
D0960,S629,shop,400,410,2,E4575
D0960,B7694,delivery,411,419,1,E4398
D0960,B7694,delivery,419,427,1,E4399
D0968,A066,site,0,0,0,
D0968,B5081,ecommerce_delivery,274,289,12,F7455
D0968,B1207,ecommerce_delivery,306,324,18,F7360
D0968,B2947,ecommerce_delivery,332,348,14,F7401
D0968,B2632,ecommerce_delivery,397,419,30,F8941
D0968,B7821,ecommerce_delivery,423,443,27,F8985
D0976,A004,site,0,0,0,
D0976,B5149,ecommerce_delivery,96,117,31,F4260
D0976,B4632,ecommerce_delivery,133,149,12,F0465
D0976,B8317,ecommerce_delivery,152,174,31,F0506
D0976,B0501,ecommerce_delivery,265,283,19,F7342
D0976,B3682,ecommerce_delivery,286,303,17,F7424
D0976,B8797,ecommerce_delivery,306,325,22,F7521
D0976,S612,shop,370,381,4,E4340
D0976,B8964,delivery,387,395,1,E4361
D0976,B2794,delivery,410,419,2,E4463
D0976,B2794,delivery,419,427,1,E4574
D0984,A081,site,0,0,0,
D0984,B8842,ecommerce_delivery,116,135,20,F0514
D0984,B4880,ecommerce_delivery,172,196,40,F1168
D0984,B1555,ecommerce_delivery,245,265,25,F7369
D0984,B6511,ecommerce_delivery,267,279,5,F7484
D0984,B6029,ecommerce_delivery,300,319,21,F6656
D0984,B1820,ecommerce_delivery,328,345,16,F6607
D0984,B7864,ecommerce_delivery,390,402,5,F8987
D0984,B7171,ecommerce_delivery,414,432,17,F8808
D0992,A059,site,0,0,0,
D0992,B0542,ecommerce_delivery,136,168,84,F8923
D0992,B4696,ecommerce_delivery,227,242,10,F3573
D0992,B6048,ecommerce_delivery,249,267,18,F6657
D0992,B5953,ecommerce_delivery,321,333,5,F7470
D0992,B1817,ecommerce_delivery,379,401,34,F1137
D0992,S415,shop,526,534,1,E3027
D1000,A011,site,0,0,0,
D1000,B3268,ecommerce_delivery,83,106,38,F0444
D1000,B7213,ecommerce_delivery,109,124,11,F0491
D1000,B3718,ecommerce_delivery,175,196,30,F1160
D1000,B0872,ecommerce_delivery,233,251,17,F6598
D1000,B5454,ecommerce_delivery,270,280,3,F6648
D1000,B2630,ecommerce_delivery,321,334,6,F7395
D1000,B8547,ecommerce_delivery,347,364,15,F7519
D1000,S617,shop,444,461,14,E4426
D1000,B3644,delivery,462,476,8,E4429
D1000,B6100,delivery,557,568,4,E4675
D0007,A035,site,0,0,0,
D0007,B0238,ecommerce_delivery,25,50,45,F0517
D0007,B1756,ecommerce_delivery,55,78,33,F0536
D0007,B6793,ecommerce_delivery,100,127,54,F0592
D0007,B1826,ecommerce_delivery,154,175,28,F3148
D0007,B4184,ecommerce_delivery,179,200,27,F3188
D0007,B5487,ecommerce_delivery,223,241,18,F4515
D0007,B6160,ecommerce_delivery,251,266,11,F4806
D0007,B1083,ecommerce_delivery,360,388,62,F7070
D0007,B6676,ecommerce_delivery,390,421,78,F7144
D0007,B8192,ecommerce_delivery,514,533,23,F8412
D0007,S054,shop,570,583,6,E1038
D0007,S014,shop,585,593,1,E0171
D0007,B3341,delivery,594,602,1,E0363
D0007,B3481,delivery,607,615,1,E0538
D0007,S001,shop,618,626,1,E0017
D0007,S001,shop,626,634,1,E0003
D0007,S002,shop,635,646,5,E0023
D0015,A076,site,0,0,0,
D0015,B1234,ecommerce_delivery,140,164,38,F3937
D0015,B8759,ecommerce_delivery,167,188,26,F3973
D0015,B4778,ecommerce_delivery,216,243,56,F1073
D0015,B6924,ecommerce_delivery,298,312,10,F5977
D0015,B3870,ecommerce_delivery,349,360,4,F6080
D0015,B0702,ecommerce_delivery,396,413,18,F8021
D0015,B2739,ecommerce_delivery,417,443,46,F8044
D0015,B4975,ecommerce_delivery,505,523,19,F8384
D0015,S065,shop,564,573,2,E1209
D0015,S038,shop,578,587,2,E0742
D0015,S003,shop,592,600,1,E0038
D0015,S004,shop,604,612,1,E0062
D0015,S011,shop,615,624,2,E0102
D0015,S011,shop,624,635,3,E0095
D0015,S012,shop,635,645,3,E0131
D0015,S016,shop,645,653,1,E0213
D0015,S018,shop,654,662,1,E0381
D0015,S018,shop,662,670,1,E0361
D0023,A054,site,0,0,0,
D0023,B3201,ecommerce_delivery,133,159,51,F1055
D0023,B2003,ecommerce_delivery,211,229,19,F3940
D0023,B4411,ecommerce_delivery,284,292,1,F5961
D0023,B6607,ecommerce_delivery,308,318,3,F5976
D0023,B3396,ecommerce_delivery,353,366,7,F6075
D0023,B6425,ecommerce_delivery,368,384,12,F6115
D0023,B5925,ecommerce_delivery,427,436,2,F8076
D0023,B9072,ecommerce_delivery,443,453,3,F8107
D0023,B0797,ecommerce_delivery,486,499,8,F8569
D0023,B2647,ecommerce_delivery,505,529,40,F8596
D0023,B6328,ecommerce_delivery,533,556,38,F8666
D0023,S047,shop,574,582,1,E0952
D0023,S024,shop,583,591,1,E0543
D0023,S020,shop,592,601,2,E0391
D0023,S016,shop,602,612,3,E0217
D0023,S012,shop,612,623,3,E0135
D0023,S011,shop,623,631,1,E0101
D0023,S016,shop,631,639,1,E0300
D0023,S008,shop,641,649,1,E0083
D0031,A101,site,0,0,0,
D0031,B8381,ecommerce_delivery,127,149,32,F8413
D0031,B7580,ecommerce_delivery,266,280,11,F6127
D0031,B4427,ecommerce_delivery,295,308,7,F6088
D0031,B0765,ecommerce_delivery,326,340,9,F6053
D0031,B2115,ecommerce_delivery,352,368,15,F5952
D0031,B7274,ecommerce_delivery,430,448,18,F3964
D0031,B3346,ecommerce_delivery,450,463,7,F3949
D0031,B0199,ecommerce_delivery,503,529,53,F1022
D0031,B3054,ecommerce_delivery,538,557,22,F1054
D0031,B9012,ecommerce_delivery,566,582,12,F1112
D0031,B8153,ecommerce_delivery,597,616,23,F8910
D0039,A060,site,0,0,0,
D0039,B0158,ecommerce_delivery,14,34,26,F0516
D0039,B1227,ecommerce_delivery,41,56,11,F0530
D0039,B2238,ecommerce_delivery,63,90,53,F0540
D0039,B6842,ecommerce_delivery,95,119,39,F0594
D0039,B4094,ecommerce_delivery,133,153,26,F8622
D0039,B0143,ecommerce_delivery,159,184,45,F8561
D0039,B7899,ecommerce_delivery,193,212,22,F8096
D0039,B2101,ecommerce_delivery,214,236,30,F8037
D0039,B0470,ecommerce_delivery,247,261,10,F8020
D0039,B4532,ecommerce_delivery,311,323,6,F2588
D0039,B4460,ecommerce_delivery,382,399,16,F6089
D0039,B7860,ecommerce_delivery,414,438,42,F5980
D0039,B0859,ecommerce_delivery,446,464,19,F5945
D0039,B3123,ecommerce_delivery,517,530,7,F8875
D0047,A029,site,0,0,0,
D0047,B0131,ecommerce_delivery,84,117,85,F1021
D0047,B1700,ecommerce_delivery,128,154,49,F1038
D0047,B0371,ecommerce_delivery,198,216,18,F3933
D0047,B0105,ecommerce_delivery,277,294,15,F5942
D0047,B5107,ecommerce_delivery,299,314,12,F5968
D0047,B1896,ecommerce_delivery,325,342,18,F6066
D0047,B5636,ecommerce_delivery,350,370,24,F6107
D0047,B1101,ecommerce_delivery,413,435,30,F8025
D0047,B5521,ecommerce_delivery,441,459,19,F8071
D0047,B4237,ecommerce_delivery,492,516,37,F8380
D0047,B6747,ecommerce_delivery,537,563,48,F8674
D0047,S010,shop,583,596,7,E0089
D0047,S010,shop,597,610,8,E0092
D0047,S064,shop,618,627,2,E1153
D0047,B0434,delivery,627,643,12,E0091
D0047,S021,shop,649,657,1,E0486
D0047,S016,shop,658,666,1,E0291
D0047,S012,shop,666,674,1,E0134
D0055,A008,site,0,0,0,
D0055,B2663,ecommerce_delivery,167,185,18,F4772
D0055,B0157,ecommerce_delivery,198,221,38,F4471
D0055,B3997,ecommerce_delivery,229,252,35,F3184
D0055,B0434,ecommerce_delivery,293,319,45,F8566
D0055,B3062,ecommerce_delivery,321,339,18,F8602
D0055,B7253,ecommerce_delivery,348,367,20,F8682
D0055,B5536,ecommerce_delivery,403,414,4,F6105
D0055,B7081,ecommerce_delivery,457,478,28,F7148
D0055,B8444,ecommerce_delivery,486,502,15,F8913
D0063,A051,site,0,0,0,
D0063,B7315,ecommerce_delivery,189,211,35,F4813
D0063,B8294,ecommerce_delivery,254,276,29,F3261
D0063,B5139,ecommerce_delivery,281,297,13,F3203
D0063,B8933,ecommerce_delivery,369,386,16,F7170
D0063,B2405,ecommerce_delivery,390,411,28,F7088
D0063,B7774,ecommerce_delivery,483,508,43,F8691
D0063,B3379,ecommerce_delivery,514,533,20,F8610
D0063,B1726,ecommerce_delivery,535,554,22,F8585
D0063,S021,shop,566,576,3,E0471
D0063,S016,shop,576,585,2,E0295
D0063,S016,shop,585,596,3,E0219
D0063,S011,shop,596,605,2,E0110
D0063,B3341,delivery,606,620,9,E0021
D0063,S026,shop,621,629,1,E0592
D0063,S013,shop,630,640,3,E0146
D0063,S012,shop,640,648,1,E0125
